SurveyInstanceID,Survey,Title2,Title3,LocStoreID,SurveyDate,AuditorLogin,Client,Auditor,DataAvailableToClientTime,DataDeliveredToClientTime,Auditor,AuditorSubmitDelay,AuditorSubmitIdle,ValidationStartIdle,Validation,Validation,ExportDelay,First Assigned,Last Assigned,FirstValidator,FirstOkExportValidator,Validator Pay Rate,StartDate,Date,IsOverDue,isSurveyDateInBlackout,Last Export
30115,Анкета Вимос,,,1021,2022-11-15,Razumovskaia1996,ТД Вимос,00:58:00,04:22:40,04:22:41,00:41:00,03:21:02,-01:01:38,01:01:23,00:24:00,00:34:00,00:01:00,eshirko,eshirko,nkravche,nkravche,0,2022-11-02 00:00:00.000,2022-11-15 17:50:00.000,,0,2022-11-20 16:56:00
30116,Анкета Вимос,,,1022,2022-11-19,eshirko,ТД Вимос,03:42:00,02:12:08,02:12:08,02:47:00,01:03:25,-01:08:43,01:08:43,02:41:00,03:35:00,00:00:00,eshirko,eshirko,nkravche,nkravche,0,2022-11-02 00:00:00.000,2022-11-19 13:20:00.000,,0,2022-11-22 01:50:00
30117,Анкета Вимос,,,1023,2022-11-11,eshirko,ТД Вимос,02:33:00,01:12:13,01:12:14,01:24:00,20:19:00,-15:54:00,15:43:00,01:17:00,02:26:00,00:01:00,eshirko,eshirko,nkravche,nkravche,0,2022-11-02 00:00:00.000,2022-11-11 14:30:00.000,,0,2022-11-13 03:00:00
30118,Анкета Вимос,,,1024,2022-11-26,vmitina,ТД Вимос,02:08:00,01:09:35,01:09:37,01:15:00,04:12:00,-01:05:23,01:05:14,00:35:00,01:15:00,00:02:00,eshirko,eshirko,nkravche,nkravche,0,2022-11-02 00:00:00.000,2022-11-26 18:49:00.000,,0,2022-11-28 04:56:00
30119,Анкета Вимос,,,1025,2022-11-05,nastyanastya_91,ТД Вимос,02:20:00,02:09:30,02:09:31,02:00:00,21:03:00,-01:12:27,01:10:44,01:43:00,01:54:00,00:01:00,eshirko,eshirko,nkravche,nkravche,0,2022-11-02 00:00:00.000,2022-11-05 16:42:00.000,,0,2022-11-08 02:52:00
30120,Анкета Вимос,,,1026,2022-11-05,nastyanastya_91,ТД Вимос,01:02:00,02:13:02,02:13:03,00:40:00,22:28:00,-01:14:34,01:12:56,00:18:00,00:38:00,00:01:00,eshirko,eshirko,nkravche,nkravche,0,2022-11-02 00:00:00.000,2022-11-05 13:14:00.000,,0,2022-11-08 02:46:00
30121,Анкета Вимос,,,1027,2022-11-07,eshirko,ТД Вимос,01:25:00,08:05:00,08:06:00,01:09:00,05:20:00,-02:45:00,01:37:00,01:03:00,01:18:00,00:01:00,eshirko,eshirko,nkravche,nkravche,0,2022-11-02 00:00:00.000,2022-11-07 17:45:00.000,,0,2022-11-08 02:16:00
30122,Анкета Вимос,,,1028,2022-11-27,lilu762,ТД Вимос,00:40:00,01:15:41,01:15:43,00:37:00,19:47:00,-19:54:00,19:41:00,00:13:00,00:13:00,00:02:00,eshirko,eshirko,nkravche,nkravche,0,2022-11-02 00:00:00.000,2022-11-27 14:44:00.000,,0,2022-11-29 06:52:00
30123,Анкета Вимос,,,1029,2022-11-19,eshirko,ТД Вимос,03:21:00,02:07:32,02:07:32,03:10:00,23:42:00,-01:07:50,01:07:49,03:00:00,03:11:00,00:00:00,eshirko,eshirko,nkravche,nkravche,0,2022-11-02 00:00:00.000,2022-11-19 17:30:00.000,,0,2022-11-22 01:26:00
30124,Анкета Вимос_короткая проверка,,,1030,2022-11-17,inikifor,ТД Вимос,01:37:00,02:10:04,02:10:04,00:38:00,05:34:00,-02:04:30,02:04:26,00:28:00,01:24:00,00:00:00,eshirko,eshirko,nkravche,nkravche,0,2022-11-02 00:00:00.000,2022-11-17 15:20:00.000,,0,2022-11-20 01:24:00
30125,Анкета Вимос,,,1031,2022-11-17,inikifor,ТД Вимос,05:18:00,03:00:53,03:00:54,00:47:00,05:30:00,-02:19:23,02:05:00,00:28:00,04:53:00,00:01:00,eshirko,eshirko,nkravche,nkravche,0,2022-11-02 00:00:00.000,2022-11-17 14:34:00.000,,0,2022-11-20 16:04:00
30126,Анкета Вимос,,,1032,2022-11-28,eshirko,ТД Вимос,00:30:00,01:01:50,01:01:53,00:25:00,05:45:00,-20:05:00,09:55:00,00:17:00,00:22:00,00:03:00,eshirko,eshirko,nkravche,nkravche,0,2022-11-02 00:00:00.000,2022-11-28 14:55:00.000,,0,2022-11-29 17:05:00
30127,Анкета Вимос_короткая проверка,,,1033,2022-11-22,vmitina,ТД Вимос,00:32:00,03:12:00,03:12:01,00:24:00,20:04:00,-02:15:56,02:15:47,00:15:00,00:20:00,00:01:00,eshirko,eshirko,nkravche,nkravche,0,2022-11-02 00:00:00.000,2022-11-22 11:40:00.000,,0,2022-11-25 23:41:00
30128,Анкета Вимос,,,1034,2022-11-22,vmitina,ТД Вимос,01:23:00,03:21:05,03:21:06,00:57:00,20:43:00,-03:00:22,02:16:52,00:27:00,00:46:00,00:01:00,eshirko,eshirko,nkravche,nkravche,0,2022-11-02 00:00:00.000,2022-11-22 10:24:00.000,,0,2022-11-26 08:07:00
30129,Анкета Вимос,,,1035,2022-11-22,vmitina,ТД Вимос,01:18:00,03:21:56,03:21:56,00:46:00,17:31:00,-03:04:25,02:16:51,00:28:00,01:00:00,00:00:00,eshirko,eshirko,nkravche,nkravche,0,2022-11-02 00:00:00.000,2022-11-22 13:38:00.000,,0,2022-11-26 12:09:00
30130,Анкета Вимос,,,1036,2022-11-22,eshirko,ТД Вимос,02:11:00,04:10:47,04:10:47,00:23:00,01:09:16,-03:01:31,02:23:36,00:12:00,02:00:00,00:00:00,eshirko,eshirko,nkravche,nkravche,0,2022-11-02 00:00:00.000,2022-11-22 11:50:00.000,,0,2022-11-26 22:59:00
30131,Анкета Вимос,,,1037,2022-11-08,eshirko,ТД Вимос,00:39:00,01:09:13,01:09:15,00:27:00,16:37:00,-16:36:00,16:09:00,00:18:00,00:29:00,00:02:00,eshirko,eshirko,nkravche,nkravche,0,2022-11-02 00:00:00.000,2022-11-08 15:45:00.000,,0,2022-11-10 01:31:00
30132,Анкета Вимос,,,1038,2022-11-19,eshirko,ТД Вимос,02:55:00,02:12:29,02:12:30,02:35:00,01:04:15,-01:08:14,01:07:32,02:28:00,02:42:00,00:01:00,eshirko,eshirko,nkravche,nkravche,0,2022-11-02 00:00:00.000,2022-11-19 12:00:00.000,,0,2022-11-22 00:58:00
30133,Анкета Вимос,,,1039,2022-11-08,eshirko,ТД Вимос,01:11:00,04:14:21,04:14:23,00:30:00,20:58:00,-03:17:23,17:24:00,00:24:00,01:04:00,00:02:00,eshirko,eshirko,nkravche,nkravche,0,2022-11-02 00:00:00.000,2022-11-08 10:45:00.000,,0,2022-11-13 01:38:00
30134,Анкета Вимос,,,1040,2022-11-17,trincezna1971,ТД Вимос,01:37:00,02:17:33,02:17:35,00:42:00,01:00:15,-01:17:18,01:17:18,00:42:00,01:36:00,00:02:00,eshirko,eshirko,nkravche,nkravche,0,2022-11-02 00:00:00.000,2022-11-17 18:15:00.000,,0,2022-11-20 12:26:00
30135,Анкета Вимос,,,1041,2022-11-05,nastyanastya_91,ТД Вимос,01:23:00,02:10:32,02:10:34,01:02:00,21:13:00,-01:13:19,01:12:35,00:33:00,00:53:00,00:02:00,eshirko,eshirko,nkravche,nkravche,0,2022-11-02 00:00:00.000,2022-11-05 14:50:00.000,,0,2022-11-08 01:52:00
30136,Анкета Вимос,,,1042,2022-11-10,eshirko,ТД Вимос,01:34:00,02:10:45,02:10:45,00:28:00,08:02:00,-02:02:43,02:02:41,00:23:00,01:26:00,00:00:00,eshirko,eshirko,nkravche,nkravche,0,2022-11-02 00:00:00.000,2022-11-10 14:40:00.000,,0,2022-11-13 02:00:00
30137,Анкета Вимос,,,1043,2022-11-07,eshirko,ТД Вимос,00:29:00,08:06:00,08:08:00,00:15:00,06:10:00,-01:56:00,01:44:00,00:08:00,00:21:00,00:02:00,eshirko,eshirko,nkravche,nkravche,0,2022-11-02 00:00:00.000,2022-11-07 16:50:00.000,,0,2022-11-08 01:20:00
30138,Анкета Вимос,,,1044,2022-11-07,kryukova,ТД Вимос,00:45:00,05:09:05,05:09:07,00:39:00,01:06:58,-04:02:07,01:02:35,00:32:00,00:36:00,00:02:00,eshirko,eshirko,nkravche,nkravche,0,2022-11-02 00:00:00.000,2022-11-07 15:26:00.000,,0,2022-11-13 01:12:00
30139,Анкета Вимос,,,1003,2022-11-17,natali1208,ТД Вимос,02:11:00,02:14:37,02:14:39,00:42:00,23:39:00,-01:14:58,01:14:45,00:27:00,01:52:00,00:02:00,eshirko,eshirko,nkravche,nkravche,0,2022-11-02 00:00:00.000,2022-11-17 10:50:00.000,,0,2022-11-20 01:54:00
30140,Анкета Вимос,,,1003,2022-11-25,adobrani1,ТД Вимос,06:40:00,01:05:06,01:05:07,00:44:00,22:34:00,-06:32:00,04:14:00,00:29:00,06:24:00,00:01:00,eshirko,eshirko,nkravche,nkravche,0,2022-11-02 00:00:00.000,2022-11-25 17:17:00.000,,0,2022-11-26 23:23:00
30141,Персональные данные,,,PROFILE,2022-11-03,kalikinaa,_EXTENDED PROFILE,00:02:00,29:20:33,-22:16:00,00:02:00,,,,00:02:00,00:02:00,-30:18:49,,,orepina,orepina,0,,2022-11-03 19:17:00.000,,0,2022-11-02 21:01:00
30144,Чек-лист Визит,,,101,2022-11-26,rmakusho,Дарвин,02:36:00,08:18:43,08:18:46,02:00:00,03:07:34,-05:11:09,01:17:50,00:19:00,00:36:00,00:03:00,oilakevi,oilakevi,rnikolae,adolgova,0,,2022-11-26 14:12:00.000,,0,2022-12-05 09:28:00
30145,Чек-лист Визит,,,101,2022-11-29,ezemskov,Дарвин,01:07:00,,,00:33:00,13:24:00,-06:45:00,06:45:00,00:10:00,00:39:00,,oilakevi,oilakevi,rnikolae,,0,,2022-11-29 19:05:00.000,,0,
30146,Чек-лист Визит,,,101,2022-11-28,egrishin,Дарвин,01:01:00,03:20:22,03:20:22,00:29:00,01:09:10,-02:11:12,01:17:20,00:17:00,00:47:00,00:00:00,oilakevi,oilakevi,rnikolae,adolgova,0,,2022-11-28 14:05:00.000,,0,2022-12-02 10:57:00
30147,Чек-лист Визит,,,101,2022-11-25,egubanov,Дарвин,01:46:00,03:16:10,03:16:11,00:33:00,22:10:00,-02:18:00,02:02:06,00:13:00,00:23:00,00:01:00,oilakevi,oilakevi,rnikolae,adolgova,0,,2022-11-25 19:30:00.000,,0,2022-11-29 13:06:00
30148,Чек-лист Визит,,,103,2022-11-14,Afedotov79,Дарвин,01:01:00,07:21:15,07:21:17,00:53:00,01:00:59,-06:20:16,01:13:17,00:39:00,00:46:00,00:02:00,oilakevi,oilakevi,rnikolae,adolgova,0,,2022-11-14 18:27:00.000,,0,2022-11-22 16:21:00
30149,Чек-лист Визит,,,103,2022-11-22,jfedotov,Дарвин,01:00:00,05:16:35,05:16:36,00:55:00,14:44:00,-05:01:51,02:07:40,00:41:00,00:44:00,00:01:00,oilakevi,oilakevi,rnikolae,adolgova,0,,2022-11-22 17:50:00.000,,0,2022-11-28 11:06:00
30150,Чек-лист Визит,,,103,2022-11-13,ezemskov,Дарвин,01:02:00,08:21:26,08:21:27,00:42:00,12:14:00,-08:09:12,02:08:35,00:19:00,00:38:00,00:01:00,oilakevi,oilakevi,rnikolae,adolgova,0,,2022-11-13 18:10:00.000,,0,2022-11-22 16:21:00
30151,Чек-лист Визит,,,103,2022-11-08,rmakusho,Дарвин,01:09:00,05:22:00,05:22:02,01:03:00,21:34:00,-05:00:26,03:03:55,00:31:00,00:36:00,00:02:00,oilakevi,oilakevi,rnikolae,adolgova,0,,2022-11-08 13:01:00.000,,0,2022-11-14 11:44:00
30152,Чек-лист Визит,,,105,2022-11-12,akochkin,Дарвин,01:10:00,10:02:18,10:02:19,00:55:00,22:00:00,-09:04:18,03:21:52,00:25:00,00:33:00,00:01:00,oilakevi,oilakevi,rnikolae,adolgova,0,,2022-11-12 13:31:00.000,,0,2022-11-22 16:21:00
30153,Чек-лист Визит,,,105,2022-11-28,oveselov,Дарвин,01:42:00,03:21:55,03:21:55,00:53:00,18:01:00,-03:03:54,01:08:14,00:18:00,01:02:00,00:00:00,oilakevi,oilakevi,rnikolae,adolgova,0,,2022-11-28 12:03:00.000,,0,2022-12-02 10:57:00
30154,Чек-лист Визит,,,105,2022-11-30,ekrasnov,Дарвин,00:35:00,02:01:04,02:01:04,00:25:00,23:43:00,-01:01:21,08:22:00,00:23:00,00:32:00,00:00:00,oilakevi,oilakevi,rnikolae,adolgova,0,,2022-11-30 09:27:00.000,,0,2022-12-02 10:57:00
30155,Чек-лист Визит,,,105,2022-11-30,asnegov,Дарвин,01:57:00,01:15:45,01:15:45,01:09:00,20:10:00,-19:35:00,04:14:00,01:00:00,01:36:00,00:00:00,oilakevi,oilakevi,rnikolae,adolgova,0,,2022-11-30 18:45:00.000,,0,2022-12-02 10:57:00
30156,Чек-лист Визит,,,106,2022-11-13,edemina,Дарвин,00:23:00,09:01:40,09:01:41,00:19:00,02:58:00,-08:22:42,03:16:34,00:05:00,00:06:00,00:01:00,oilakevi,oilakevi,rnikolae,adolgova,0,,2022-11-13 14:20:00.000,,0,2022-11-22 16:21:00
30157,Чек-лист Визит,,,106,2022-11-23,ldanilin,Дарвин,01:44:00,04:21:55,04:21:56,01:32:00,22:50:00,-03:23:05,01:06:00,00:58:00,01:09:00,00:01:00,oilakevi,oilakevi,rnikolae,adolgova,0,,2022-11-23 12:25:00.000,,0,2022-11-28 11:06:00
30158,Чек-лист Визит,,,106,2022-11-30,npolyako2,Дарвин,00:48:00,,,00:46:00,19:11:00,-10:21:00,10:21:00,00:14:00,00:14:00,,oilakevi,oilakevi,rnikolae,,0,,2022-11-30 15:55:00.000,,0,
30159,Чек-лист Визит,,,106,2022-11-29,Ofilatki,Дарвин,00:30:00,02:15:48,02:15:50,00:29:00,13:55:00,-02:01:53,01:13:03,00:19:00,00:19:00,00:02:00,oilakevi,oilakevi,rnikolae,adolgova,0,,2022-11-29 18:50:00.000,,0,2022-12-02 10:59:00
30160,Анкета для исследования. Тайный покупатель. Октябрь 2022,,,112,2022-11-03,olisunov,Торты,00:30:00,08:00:49,08:01:31,00:26:00,05:11:48,-02:13:01,01:23:02,00:16:00,00:19:00,00:42:00,iborisen,iborisen,ozhugan,adolgova,0,,2022-11-03 09:23:00.000,,0,2022-11-11 11:01:00
30161,Анкета для исследования. Тайный покупатель. Октябрь 2022,,,102,2022-11-23,olisunov,Торты,00:25:00,04:15:53,04:16:49,00:24:00,02:10:48,-02:05:05,02:00:37,00:14:00,00:14:00,00:56:00,iborisen,iborisen,ozhugan,adolgova,0,,2022-11-23 19:03:00.000,,0,2022-11-28 12:01:00
30162,Анкета для исследования. Тайный покупатель. Октябрь 2022,,,103,2022-11-21,adevetay,Торты,00:49:00,02:15:27,02:15:45,00:40:00,01:18:02,-21:25:00,18:23:00,00:25:00,00:33:00,00:18:00,iborisen,iborisen,ozhugan,adolgova,0,,2022-11-21 20:12:00.000,,0,2022-11-24 12:02:00
30163,Анкета для исследования. Тайный покупатель. Октябрь 2022,,,104,2022-11-17,olisunov,Торты,00:43:00,03:13:48,03:14:23,00:35:00,03:09:31,-04:17:00,04:09:00,00:28:00,00:35:00,00:35:00,iborisen,iborisen,ozhugan,adolgova,0,,2022-11-17 20:37:00.000,,0,2022-11-21 11:06:00
30164,Анкета для исследования. Тайный покупатель. Октябрь 2022,,,105,2022-11-14,olisunov,Торты,00:31:00,06:16:00,06:16:35,00:30:00,05:02:38,-01:13:22,12:24:00,00:19:00,00:19:00,00:35:00,iborisen,iborisen,ozhugan,adolgova,0,,2022-11-14 18:24:00.000,,0,2022-11-21 11:06:00
30165,Анкета для исследования. Тайный покупатель. Октябрь 2022,,,106,2022-11-21,adevetay,Торты,00:36:00,02:14:45,02:15:03,00:27:00,01:17:23,-21:22:00,18:53:00,00:22:00,00:30:00,00:18:00,iborisen,iborisen,ozhugan,adolgova,0,,2022-11-21 20:50:00.000,,0,2022-11-24 12:02:00
30166,Анкета для исследования. Тайный покупатель. Октябрь 2022,,,107,2022-11-23,olisunov,Торты,00:29:00,04:15:22,04:16:18,00:25:00,02:10:58,-02:04:24,02:00:12,00:14:00,00:15:00,00:56:00,iborisen,iborisen,ozhugan,adolgova,0,,2022-11-23 19:32:00.000,,0,2022-11-28 12:01:00
30167,Анкета для исследования. Тайный покупатель. Октябрь 2022,,,108,2022-11-22,olisunov,Торты,00:26:00,02:16:28,02:16:44,00:23:00,01:13:24,-01:03:04,01:50:00,00:15:00,00:15:00,00:16:00,iborisen,iborisen,ozhugan,adolgova,0,,2022-11-22 18:10:00.000,,0,2022-11-25 11:03:00
30168,Анкета для исследования. Тайный покупатель. Октябрь 2022,,,109,2022-11-21,adevetay,Торты,00:43:00,02:16:29,02:16:47,00:26:00,01:19:08,-21:21:00,19:49:00,00:21:00,00:37:00,00:18:00,iborisen,iborisen,ozhugan,adolgova,0,,2022-11-21 19:10:00.000,,0,2022-11-24 12:02:00
30169,Анкета для исследования. Тайный покупатель. Октябрь 2022,,,101,2022-11-23,olisunov,Торты,00:32:00,05:18:12,05:19:08,00:25:00,23:12:00,-04:19:00,10:52:00,00:06:00,00:08:00,00:56:00,iborisen,iborisen,ozhugan,adolgova,0,,2022-11-23 18:48:00.000,,0,2022-11-29 14:01:00
30170,Анкета для исследования. Тайный покупатель. Октябрь 2022,,,111,2022-11-25,olisunov,Торты,00:33:00,03:20:56,03:21:52,00:30:00,02:02:28,-01:18:28,12:42:00,00:24:00,00:27:00,00:56:00,iborisen,iborisen,ozhugan,adolgova,0,,2022-11-25 16:05:00.000,,0,2022-11-29 14:01:00
30173,Персональные данные,,,PROFILE,2022-11-07,irinam0510,_EXTENDED PROFILE,00:03:00,26:04:53,-04:14:12,00:00:00,,,,00:00:00,00:03:00,-30:19:05,,,orepina,orepina,0,,2022-11-07 11:13:00.000,,0,2022-11-02 21:01:00
30176,Персональные данные,,,PROFILE,2022-11-03,Lilu2702Glu,_EXTENDED PROFILE,00:00:00,,,00:00:00,,,,,,,,,,,0,,2022-11-03 14:10:00.000,,0,2022-11-02 21:01:00
30177,Персональные данные,,,PROFILE,2022-11-03,polinka_ezhik,_EXTENDED PROFILE,00:04:00,30:04:35,-14:11:00,00:00:00,,,,00:00:00,00:04:00,-30:18:46,,,orepina,orepina,0,,2022-11-03 11:12:00.000,,0,2022-11-02 21:01:00
30178,Анкета Тайного Гостя_сентябрь_2022,,,52974,2022-11-05,oshushar,Subway,00:34:00,02:17:04,02:17:06,00:25:00,01:41:00,-02:15:23,02:00:33,00:08:00,00:08:00,00:02:00,ezabolot,ezabolot,mserguni,obaturo,0,,2022-11-05 15:22:00.000,,0,2022-11-08 08:42:00
30179,Анкета Тайного Гостя_сентябрь_2022,,,59407,2022-11-04,oshushar,Subway,00:56:00,03:51:00,03:53:00,00:37:00,-00:07:00,-03:58:00,00:21:00,00:12:00,00:13:00,00:02:00,ezabolot,ezabolot,mserguni,obaturo,0,,2022-11-04 13:38:00.000,,0,2022-11-04 17:46:00
30182,Персональные данные,,,PROFILE,2022-11-02,ekuzhele,_EXTENDED PROFILE,00:04:00,30:20:52,02:12:00,00:00:00,,,,00:00:00,00:04:00,-30:18:40,,,orepina,orepina,0,,2022-11-02 18:49:00.000,,0,2022-11-02 21:01:00
30183,"Чек-лист для оценки Контактного центра АО ""Мосэнергосбыт"" и ООО ""МосОблЕИРЦ""",,,136,2022-11-12,ldanilin,МосОблЕирц,00:23:00,03:21:05,03:21:05,00:22:00,00:44:00,-03:20:21,02:19:33,00:10:00,00:10:00,00:00:00,oilakevi,oilakevi,nmarchen,abaraban,0,2022-11-02 00:00:00.000,2022-11-12 15:14:00.000,,0,2022-11-16 12:26:00
30184,"Чек-лист для оценки Контактного центра АО ""Мосэнергосбыт"" и ООО ""МосОблЕИРЦ""",,,136,2022-11-12,ldanilin,МосОблЕирц,00:43:00,03:22:39,03:22:41,00:36:00,01:00:40,-32:21:46,02:19:15,00:21:00,00:23:00,00:02:00,oilakevi,oilakevi,nmarchen,abaraban,0,2022-11-02 00:00:00.000,2022-11-12 13:40:00.000,,0,2022-11-16 12:28:00
30185,"Чек-лист для оценки Контактного центра АО ""Мосэнергосбыт"" и ООО ""МосОблЕИРЦ""",,,136,2022-11-14,ldanilin,МосОблЕирц,00:31:00,02:01:32,02:01:34,00:31:00,00:31:00,-32:01:17,01:22:40,00:20:00,00:20:00,00:02:00,oilakevi,oilakevi,nmarchen,abaraban,0,2022-11-02 00:00:00.000,2022-11-14 10:46:00.000,,0,2022-11-16 12:28:00
30186,"Чек-лист для оценки Контактного центра АО ""Мосэнергосбыт"" и ООО ""МосОблЕИРЦ""",,,136,2022-11-19,apavlenk,МосОблЕирц,00:14:00,03:18:48,03:18:48,00:14:00,00:05:00,-03:18:43,03:09:04,00:11:00,00:11:00,00:00:00,oilakevi,oilakevi,nmarchen,abaraban,0,2022-11-02 00:00:00.000,2022-11-19 14:46:00.000,,0,2022-11-23 09:41:00
30187,"Чек-лист для оценки Контактного центра АО ""Мосэнергосбыт"" и ООО ""МосОблЕИРЦ""",,,136,2022-11-12,jfedotov,МосОблЕирц,00:17:00,03:19:36,03:19:36,00:16:00,01:08:43,-32:13:35,01:13:00,00:09:00,00:09:00,00:00:00,oilakevi,oilakevi,nmarchen,abaraban,0,2022-11-02 00:00:00.000,2022-11-12 14:00:00.000,,0,2022-11-16 09:42:00
30188,"Чек-лист для оценки Контактного центра АО ""Мосэнергосбыт"" и ООО ""МосОблЕИРЦ""",,,136,2022-11-13,jfedotov,МосОблЕирц,00:11:00,02:21:39,02:21:40,00:11:00,10:45:00,-02:10:54,01:13:09,00:07:00,00:07:00,00:01:00,oilakevi,oilakevi,nmarchen,abaraban,0,2022-11-02 00:00:00.000,2022-11-13 12:00:00.000,,0,2022-11-16 09:46:00
30189,"Чек-лист для оценки Контактного центра АО ""Мосэнергосбыт"" и ООО ""МосОблЕИРЦ""",,,136,2022-11-14,jfedotov,МосОблЕирц,00:43:00,08:19:37,08:19:39,00:17:00,01:05:11,-07:14:26,10:51:00,00:11:00,00:35:00,00:02:00,oilakevi,oilakevi,nmarchen,abaraban,0,2022-11-02 00:00:00.000,2022-11-14 18:13:00.000,,0,2022-11-23 13:57:00
30190,"Чек-лист для оценки Контактного центра АО ""Мосэнергосбыт"" и ООО ""МосОблЕИРЦ""",,,136,2022-11-12,rmakusho,МосОблЕирц,00:50:00,03:23:56,03:23:57,00:49:00,03:14:00,-33:20:45,03:19:14,00:13:00,00:14:00,00:01:00,oilakevi,oilakevi,nmarchen,abaraban,0,2022-11-02 00:00:00.000,2022-11-12 12:26:00.000,,0,2022-11-16 12:28:00
30191,"Чек-лист для оценки Контактного центра АО ""Мосэнергосбыт"" и ООО ""МосОблЕИРЦ""",,,136,2022-11-12,rmakusho,МосОблЕирц,00:55:00,03:16:05,03:16:06,00:51:00,00:34:00,-33:15:32,03:14:22,00:20:00,00:22:00,00:01:00,oilakevi,oilakevi,nmarchen,abaraban,0,2022-11-02 00:00:00.000,2022-11-12 20:13:00.000,,0,2022-11-16 12:28:00
30192,"Чек-лист для оценки Контактного центра АО ""Мосэнергосбыт"" и ООО ""МосОблЕИРЦ""",,,136,2022-11-13,rmakusho,МосОблЕирц,00:30:00,07:21:36,07:21:37,00:26:00,06:32:00,-07:15:04,02:18:59,00:15:00,00:15:00,00:01:00,oilakevi,oilakevi,nmarchen,abaraban,0,2022-11-02 00:00:00.000,2022-11-13 12:08:00.000,,0,2022-11-21 09:52:00
30193,"Чек-лист для оценки Контактного центра АО ""Мосэнергосбыт"" и ООО ""МосОблЕИРЦ""",,,136,2022-11-13,rmakusho,МосОблЕирц,00:28:00,07:16:03,07:16:04,00:27:00,01:13:00,-32:17:36,02:19:00,00:13:00,00:14:00,00:01:00,oilakevi,oilakevi,nmarchen,abaraban,0,2022-11-02 00:00:00.000,2022-11-13 17:45:00.000,,0,2022-11-21 09:52:00
30194,"Чек-лист для оценки Контактного центра АО ""Мосэнергосбыт"" и ООО ""МосОблЕИРЦ""",,,136,2022-11-14,rmakusho,МосОблЕирц,00:20:00,03:22:40,03:22:41,00:20:00,07:48:00,-03:14:52,01:16:28,00:10:00,00:10:00,00:01:00,oilakevi,oilakevi,nmarchen,abaraban,0,2022-11-02 00:00:00.000,2022-11-14 13:51:00.000,,0,2022-11-18 12:38:00
30195,"Чек-лист для оценки Контактного центра АО ""Мосэнергосбыт"" и ООО ""МосОблЕИРЦ""",,,136,2022-11-14,rmakusho,МосОблЕирц,00:24:00,03:15:54,03:15:55,00:23:00,01:11:00,-03:14:43,01:16:35,00:15:00,00:15:00,00:01:00,oilakevi,oilakevi,nmarchen,abaraban,0,2022-11-02 00:00:00.000,2022-11-14 20:40:00.000,,0,2022-11-18 12:38:00
30196,"Чек-лист для оценки Контактного центра АО ""Мосэнергосбыт"" и ООО ""МосОблЕИРЦ""",,,136,2022-11-20,apavlenk,МосОблЕирц,00:41:00,02:19:32,02:19:34,00:26:00,00:03:00,-02:19:29,02:10:21,00:16:00,00:30:00,00:02:00,oilakevi,oilakevi,nmarchen,abaraban,0,2022-11-02 00:00:00.000,2022-11-20 13:47:00.000,,0,2022-11-23 09:43:00
30197,"Чек-лист для оценки Контактного центра АО ""Мосэнергосбыт"" и ООО ""МосОблЕИРЦ""",,,136,2022-11-29,ezemskov,МосОблЕирц,00:32:00,02:13:17,02:13:19,00:31:00,12:30:00,-02:00:47,01:20:46,00:18:00,00:18:00,00:02:00,oilakevi,oilakevi,nmarchen,abaraban,0,2022-11-02 00:00:00.000,2022-11-29 20:15:00.000,,0,2022-12-02 09:51:00
30198,"Чек-лист для оценки Контактного центра АО ""Мосэнергосбыт"" и ООО ""МосОблЕИРЦ""",,,136,2022-11-14,sergei-kolomna,МосОблЕирц,01:09:00,07:16:05,07:16:05,00:33:00,14:29:00,-31:04:12,06:17:00,00:21:00,00:56:00,00:00:00,oilakevi,oilakevi,nmarchen,abaraban,0,2022-11-02 00:00:00.000,2022-11-14 17:57:00.000,,0,2022-11-22 10:12:00
